表名,表注释,字段名,数据类型,是否可空,键类型,字段注释
sp_saf_accident_dispose,事故事件整改处理,delay_approval_comments,longtext,YES,,延期审批意见
sp_saf_accident_dispose,事故事件整改处理,second_acceptance_time,datetime,YES,,二级验收时间
sp_saf_accident_dispose,事故事件整改处理,second_acceptance_dept_oid,varchar,YES,,二级验收人单位部门ID
sp_saf_accident_dispose,事故事件整改处理,enforcement_unit_oname,varchar,YES,,实施单位名称
sp_saf_accident_dispose,事故事件整改处理,create_uname,varchar,YES,,创建人名称
sp_saf_accident_dispose,事故事件整改处理,is_finished,varchar,YES,,是否已经完成枚举值：是、否
sp_saf_accident_dispose,事故事件整改处理,correct_id,varchar,YES,,纠正与预防ID
sp_saf_accident_dispose,事故事件整改处理,update_uname,varchar,YES,,更新人员名称
sp_saf_accident_dispose,事故事件整改处理,info_premeas,longtext,YES,,防范措施
sp_saf_accident_dispose,事故事件整改处理,second_acceptance_person_uname,longtext,YES,,二级验收人名称
sp_saf_accident_dispose,事故事件整改处理,res_person_uid,varchar,YES,,责任人ID
sp_saf_accident_measures,事故事件整改措施,id,varchar,NO,PRI,主键ID
sp_saf_accident_measures,事故事件整改措施,update_dept_oid,varchar,YES,,更新人员所在部门ID
sp_saf_accident_measures,事故事件整改措施,province_code,varchar,YES,,省编码
sp_saf_accident_measures,事故事件整改措施,update_dept_oname,varchar,YES,,更新人员所在部门
sp_saf_accident_measures,事故事件整改措施,data_from,varchar,YES,,数据来源
sp_saf_accident_measures,事故事件整改措施,update_time,datetime,YES,,更新时间
sp_saf_accident_measures,事故事件整改措施,optimistic_lock_version,varchar,YES,,乐观锁版本
sp_saf_accident_measures,事故事件整改措施,creator_uid,varchar,YES,,创建人ID
sp_saf_accident_measures,事故事件整改措施,create_time,datetime,YES,,创建时间
sp_saf_accident_measures,事故事件整改措施,create_dept_oname,varchar,YES,,创建人所在部门名称
sp_saf_accident_measures,事故事件整改措施,bureau_code,varchar,YES,,局编码
sp_saf_accident_measures,事故事件整改措施,res_person_uname,varchar,YES,,所属责任人名称
sp_saf_accident_measures,事故事件整改措施,complete_status,varchar,YES,,完成状态：1：已完成，2：未完成
sp_saf_accident_measures,事故事件整改措施,create_dept_oid,varchar,YES,,创建人所在部门ID
sp_saf_accident_measures,事故事件整改措施,dispose_id,varchar,YES,,整改处理表主键ID
sp_saf_accident_measures,事故事件整改措施,res_dept_oname,varchar,YES,,所属责任人部门名称
sp_saf_accident_measures,事故事件整改措施,updator_id,varchar,YES,,修改人ID
sp_saf_accident_measures,事故事件整改措施,create_uname,varchar,YES,,创建人
sp_saf_accident_measures,事故事件整改措施,update_uname,varchar,YES,,更新人员
sp_saf_accident_measures,事故事件整改措施,finish_rectify_info,longtext,YES,,完成情况
sp_saf_accident_measures,事故事件整改措施,deadline_date,datetime,YES,,实际完成时间
sp_saf_accident_measures,事故事件整改措施,creator_id,varchar,YES,,创建人ID
sp_saf_accident_measures,事故事件整改措施,update_uid,varchar,YES,,更新人员ID
sp_saf_accident_measures,事故事件整改措施,atm_id,varchar,YES,,附件ID
sp_saf_accident_measures,事故事件整改措施,res_person_uid,varchar,YES,,所属责任人ID
sp_saf_accident_measures,事故事件整改措施,res_dept_oid,varchar,YES,,所属责任人部门ID
sp_saf_accident_reason,事故事件原因,id,varchar,YES,,主键ID
sp_saf_accident_reason,事故事件原因,update_dept_oid,varchar,YES,,更新人员所在部门ID
sp_saf_accident_reason,事故事件原因,accident_reason_three_code,varchar,YES,,三级原因编号
sp_saf_accident_reason,事故事件原因,province_code,varchar,YES,,省编码
sp_saf_accident_reason,事故事件原因,accident_report_id,varchar,YES,,事故（事件）报表主键
sp_saf_accident_reason,事故事件原因,data_from,varchar,YES,,数据来源
sp_saf_accident_reason,事故事件原因,update_dept_oname,varchar,YES,,更新人员所在部门名称
sp_saf_accident_reason,事故事件原因,classify_reason_two_code,varchar,YES,,归类二级原因编号
sp_saf_accident_reason,事故事件原因,accident_reason,varchar,YES,,原因内容
sp_saf_accident_reason,事故事件原因,classify_reason_two,varchar,YES,,归类二级原因内容
sp_saf_accident_reason,事故事件原因,update_time,datetime,YES,,更新时间
sp_saf_accident_reason,事故事件原因,optimistic_lock_version,varchar,YES,,乐观锁版本
sp_saf_accident_reason,事故事件原因,creator_uid,varchar,YES,,创建人ID
sp_saf_accident_reason,事故事件原因,accident_reason_one_code,varchar,YES,,一级原因编号
sp_saf_accident_reason,事故事件原因,accident_reason_four,varchar,YES,,四级原因内容
sp_saf_accident_reason,事故事件原因,classify_reason_one_code,varchar,YES,,归类一级原因编号
sp_saf_accident_reason,事故事件原因,create_time,datetime,YES,,创建时间
sp_saf_accident_reason,事故事件原因,create_dept_oname,varchar,YES,,创建人所在部门名称
sp_saf_accident_reason,事故事件原因,bureau_code,varchar,YES,,局编码
sp_saf_accident_reason,事故事件原因,accident_reason_three,varchar,YES,,三级原因内容
sp_saf_accident_reason,事故事件原因,create_dept_oid,varchar,YES,,创建人所在部门ID
sp_saf_accident_reason,事故事件原因,create_uname,varchar,YES,,创建人名称
sp_saf_accident_reason,事故事件原因,accident_reason_one,varchar,YES,,一级原因内容
sp_saf_accident_reason,事故事件原因,accident_reason_four_code,varchar,YES,,四级原因编号
sp_saf_accident_reason,事故事件原因,update_uname,varchar,YES,,更新人员名称
sp_saf_accident_reason,事故事件原因,accident_reason_two_code,varchar,YES,,二级原因编号
sp_saf_accident_reason,事故事件原因,accident_reason_type,varchar,YES,,事故（事件）原因类别：10：直接原因，20：间接原因，30：管理原因、40：监管机构原因
sp_saf_accident_reason,事故事件原因,accident_reason_two,varchar,YES,,二级原因内容
sp_saf_accident_reason,事故事件原因,update_uid,varchar,YES,,更新人员ID
sp_saf_accident_reason,事故事件原因,classify_reason_one,varchar,YES,,归类一级原因内容
sp_saf_accident_reason,事故事件原因,accident_reason_level,varchar,YES,,原因级别（10：一级；20：二级；30：三级；40：四级）
sp_saf_accident_report,事故事件报表,id,varchar,NO,PRI,主键ID
sp_saf_accident_report,事故事件报表,is_merger,varchar,YES,,是否合并：0：合并，1：未合并
sp_saf_accident_report,事故事件报表,fill_uid,varchar,YES,,填报人ID
sp_saf_accident_report,事故事件报表,accident_one_type,varchar,YES,,事故（事件）一级分类：事故事件类别（10：人身事故；20：电网事故；30：设备事故；40：误操作事故）
sp_saf_accident_report,事故事件报表,province_code,varchar,YES,,省编码
sp_saf_accident_report,事故事件报表,accident_duty_type_name,varchar,YES,,事故（事件）责任分类内容
sp_saf_accident_report,事故事件报表,data_belong_unit_oname,varchar,YES,,数据归口单位
sp_saf_accident_report,事故事件报表,creator_uid,varchar,YES,,创建人ID
sp_saf_accident_report,事故事件报表,save_flag,varchar,YES,,保存判断（0：否，1：是）
sp_saf_accident_report,事故事件报表,accident_duty_type,varchar,YES,,事故（事件）责任分类枚举值：10：本单位过失、20：系统内其他单位过失、30：外系统单位及人员过失、40：其他
sp_saf_accident_report,事故事件报表,fill_date,datetime,YES,,填报时间
sp_saf_accident_report,事故事件报表,accident_type,varchar,YES,,事故事件类型（01: 电力人身事故、02：电力设备事故、03：电力安全事故、04：电力人身事件、05：电力设备事件、06：电力安全事件）
sp_saf_accident_report,事故事件报表,rank_clause_code,varchar,YES,,定级条款编号
sp_saf_accident_report,事故事件报表,create_time,datetime,YES,,创建时间
sp_saf_accident_report,事故事件报表,create_dept_oname,varchar,YES,,创建人所在部门名称
sp_saf_accident_report,事故事件报表,rel_affection_id,varchar,YES,,报表影响ID
sp_saf_accident_report,事故事件报表,accident_phenomena,varchar,YES,,气象条件（填报手册）事件发生时现场的气象条件枚举值：晴、阴、多云、小雨、中雨、大雨、暴雨、雷阵雨等
sp_saf_accident_report,事故事件报表,bureau_code,varchar,YES,,局编码
sp_saf_accident_report,事故事件报表,report_type,varchar,YES,,报表类别（01：事故报告；02：事件报告）
sp_saf_accident_report,事故事件报表,create_dept_oid,varchar,YES,,创建人所在部门ID
sp_saf_accident_report,事故事件报表,accident_adscription_type_name,varchar,YES,,
sp_saf_accident_report,事故事件报表,accident_happ_time,datetime,YES,,事故发生时间
sp_saf_accident_report,事故事件报表,flow_state,varchar,YES,,记录工作流的状态（0：未上报 1：流程中 2：流程结束）
sp_saf_accident_report,事故事件报表,archive_status,varchar,YES,,归档状态：1：未归档 ，2：已归档
sp_saf_accident_report,事故事件报表,fill_unit_oname,varchar,YES,,填报单位名称
sp_saf_accident_report,事故事件报表,is_focus,varchar,YES,,是否关注：0：未关注，1关注
sp_saf_accident_report,事故事件报表,data_belong_unit_ocode,varchar,YES,,数据归口单位编码
sp_saf_accident_report,事故事件报表,update_uid,varchar,YES,,更新人员ID
sp_saf_accident_report,事故事件报表,name_full_path,varchar,YES,,全路径
sp_saf_accident_report,事故事件报表,accident_report_name,varchar,YES,,
sp_saf_accident_report,事故事件报表,update_dept_oid,varchar,YES,,更新人员所在部门ID
sp_saf_accident_report,事故事件报表,is_interupt_record,varchar,YES,,是否中断安全记录（10：是；20：否）
sp_saf_accident_report,事故事件报表,process_ins_id,varchar,YES,,主要用于记录流程实例的ID
sp_saf_accident_report,事故事件报表,accident_adscription,varchar,YES,,事故事件归属（10：安全生产；20：基建；30：用电；40：农电；50：外包工程；60：交通；70：火灾；80：其他）
sp_saf_accident_report,事故事件报表,rel_fault_id,varchar,YES,,报表其他处理ID
sp_saf_accident_report,事故事件报表,rank_clause_name,varchar,YES,,定级条款内容
sp_saf_accident_report,事故事件报表,is_new_power,varchar,YES,,是否新电力（1：是，2：否）
sp_saf_accident_report,事故事件报表,fill_unit_oid,varchar,YES,,填报单位ID
sp_saf_accident_report,事故事件报表,accident_two_type,varchar,YES,,事故（事件）二级分类：人身事故（10：触电；11：高处坠落，12：物体打击，13：机械伤害；14：淹溺，15：灼烫伤；16:火灾；17：坍塌；18：中毒；19：爆炸；20：道路交通；21：其他）；电网
sp_saf_accident_report,事故事件报表,update_dept_oname,varchar,YES,,更新人员所在部门名称
sp_saf_accident_report,事故事件报表,data_from,varchar,YES,,数据来源
sp_saf_accident_report,事故事件报表,accident_status,varchar,YES,,业务状态（0：未上报 1：流程中 2：流程结束 3：初报）
sp_saf_accident_report,事故事件报表,update_time,datetime,YES,,数据更新时间
sp_saf_accident_report,事故事件报表,short_title,longtext,YES,,事故（事件）简题
sp_saf_accident_report,事故事件报表,optimistic_lock_version,varchar,YES,,乐观锁版本
sp_saf_accident_report,事故事件报表,accident_code,varchar,YES,,事故事件编号
sp_saf_accident_report,事故事件报表,rel_depart_id,varchar,YES,,报表其他单位ID
sp_saf_accident_report,事故事件报表,is_send,varchar,YES,,是否发送：0：不可以；1：可以
sp_saf_accident_report,事故事件报表,accident_end_date,datetime,YES,,事故事件终止时间
sp_saf_accident_report,事故事件报表,accident_one_type_name,varchar,YES,,事故（事件）一级分类内容
sp_saf_accident_report,事故事件报表,accident_level,varchar,YES,,事故事件等级（01: 特别重大、02：重大事故、03：较大事故、04：一般事故、05：一级事件、06：二级事件、07：三级事件、08：四级事件、09：五级事件、10：六级事件、11：七级事件、12：八级事件、13：安健环事件）
sp_saf_accident_report,事故事件报表,is_ajh,varchar,YES,,安健环：1：是，2：否
sp_saf_accident_report,事故事件报表,immediate_report_id,varchar,YES,,即时报告标识
sp_saf_accident_report,事故事件报表,is_report_energy_bureau,varchar,YES,,是否上报能源局（0：否，1：是）
sp_saf_accident_report,事故事件报表,merger_accident_report_id,varchar,YES,,合并主单ID
sp_saf_accident_report,事故事件报表,create_uname,varchar,YES,,创建人名称
sp_saf_accident_report,事故事件报表,fill_uname,varchar,YES,,填报人名称
sp_saf_accident_report,事故事件报表,update_uname,varchar,YES,,更新人员名称
sp_saf_accident_report,事故事件报表,rel_other_id,varchar,YES,,报表其他信息ID
sp_saf_accident_report,事故事件报表,flow_defineition_id,varchar,YES,,工作流ID
sp_saf_accident_report,事故事件报表,merger_child_id,longtext,YES,,合并子单ID
sp_ss_hd_danger_assessment,隐患评估单,id,varchar,YES,,主键
sp_ss_hd_danger_assessment,隐患评估单,danger_id,varchar,YES,,隐患单ID
sp_ss_hd_danger_assessment,隐患评估单,assessment_date,datetime,YES,,隐患评估日期
sp_ss_hd_danger_assessment,隐患评估单,govern_oname,varchar,YES,,治理责任单位
sp_ss_hd_danger_assessment,隐患评估单,govern_oid,varchar,YES,,治理责任单位ID
sp_ss_hd_danger_assessment,隐患评估单,govern_uname,varchar,YES,,治理责任人
sp_ss_hd_danger_assessment,隐患评估单,govern_uid,varchar,YES,,治理责任人ID
sp_ss_hd_danger_assessment,隐患评估单,govern_name_phone,varchar,YES,,联系电话
sp_ss_hd_danger_assessment,隐患评估单,source_oname,varchar,YES,,隐患来源单位
